user_id,event_type,event_time,device,city
86,message_sent,2024-11-06 00:57:03,android,Shiraz
62,message_sent,2024-11-06 00:58:46,android,Tabriz
67,login,2024-11-06 01:36:47,ios,Isfahan
30,message_sent,2024-11-06 01:37:12,android,Mashhad
60,login,2024-11-06 02:12:29,ios,Mashhad
37,message_sent,2024-11-06 02:16:28,android,Tabriz
54,message_sent,2024-11-06 02:17:03,android,Shiraz
61,message_sent,2024-11-06 02:20:30,ios,Mashhad
50,message_sent,2024-11-06 02:21:42,android,Isfahan
67,message_sent,2024-11-06 02:21:57,ios,Shiraz
51,message_sent,2024-11-06 02:28:12,android,Tehran
51,login,2024-11-06 02:57:54,android,Mashhad
38,message_sent,2024-11-06 03:26:52,android,Tehran
51,message_sent,2024-11-06 03:27:17,android,Tabriz
16,login,2024-11-06 04:11:24,ios,Shiraz
2,message_sent,2024-11-06 04:28:24,android,Tehran
14,login,2024-11-06 04:28:48,android,Tabriz
75,message_sent,2024-11-06 04:36:32,ios,Mashhad
72,message_sent,2024-11-06 04:37:42,android,Tabriz
35,message_sent,2024-11-06 04:40:45,android,Isfahan
29,message_sent,2024-11-06 04:44:29,android,Isfahan
42,message_sent,2024-11-06 04:56:31,android,Isfahan
91,login,2024-11-06 04:59:12,ios,Mashhad
53,message_sent,2024-11-06 05:06:55,android,Tehran
94,login,2024-11-06 05:09:40,android,Tabriz
23,message_sent,2024-11-06 06:01:51,ios,Shiraz
55,message_sent,2024-11-06 06:03:36,ios,Tabriz
38,login,2024-11-06 06:12:03,android,Tehran
43,message_sent,2024-11-06 06:42:48,android,Tehran
23,login,2024-11-06 06:44:11,ios,Tehran
17,message_sent,2024-11-06 06:56:54,android,Tabriz
79,message_sent,2024-11-06 07:06:21,android,Shiraz
21,login,2024-11-06 07:08:31,ios,Shiraz
54,message_sent,2024-11-06 07:25:52,android,Tehran
39,message_sent,2024-11-06 07:33:57,android,Isfahan
30,login,2024-11-06 07:47:41,android,Tabriz
75,message_sent,2024-11-06 07:51:54,android,Shiraz
6,message_sent,2024-11-06 09:12:59,android,Tabriz
93,message_sent,2024-11-06 09:19:34,android,Shiraz
1,login,2024-11-06 09:26:18,android,Isfahan
1,login,2024-11-06 09:28:57,android,Shiraz
57,message_sent,2024-11-06 09:45:33,ios,Mashhad
7,message_sent,2024-11-06 09:48:06,ios,Isfahan
97,message_sent,2024-11-06 09:52:14,android,Shiraz
35,message_sent,2024-11-06 10:01:08,android,Tabriz
40,message_sent,2024-11-06 10:01:49,android,Isfahan
42,message_sent,2024-11-06 10:04:48,ios,Tabriz
99,message_sent,2024-11-06 10:31:34,android,Mashhad
21,login,2024-11-06 10:44:35,android,Mashhad
94,message_sent,2024-11-06 11:13:34,android,Isfahan
51,login,2024-11-06 11:42:09,android,Tehran
93,message_sent,2024-11-06 11:59:52,android,Tabriz
48,login,2024-11-06 12:15:09,android,Tehran
7,message_sent,2024-11-06 12:57:45,android,Mashhad
69,message_sent,2024-11-06 13:10:49,android,Mashhad
58,message_sent,2024-11-06 13:25:48,ios,Isfahan
55,message_sent,2024-11-06 13:46:49,ios,Shiraz
18,login,2024-11-06 14:06:03,android,Mashhad
70,message_sent,2024-11-06 14:15:27,android,Tehran
20,message_sent,2024-11-06 14:35:50,ios,Tehran
29,login,2024-11-06 14:47:49,android,Tehran
6,message_sent,2024-11-06 14:55:58,ios,Mashhad
29,message_sent,2024-11-06 15:41:05,android,Shiraz
99,message_sent,2024-11-06 15:43:31,android,Shiraz
44,login,2024-11-06 15:43:44,ios,Tabriz
51,message_sent,2024-11-06 15:45:16,ios,Isfahan
49,login,2024-11-06 15:45:43,ios,Isfahan
1,message_sent,2024-11-06 15:49:13,android,Isfahan
22,message_sent,2024-11-06 16:36:59,android,Shiraz
1,login,2024-11-06 16:43:52,ios,Tehran
3,message_sent,2024-11-06 17:39:17,ios,Mashhad
55,message_sent,2024-11-06 17:39:17,android,Shiraz
14,message_sent,2024-11-06 17:57:30,android,Tehran
73,message_sent,2024-11-06 18:06:21,android,Tehran
54,message_sent,2024-11-06 18:31:55,android,Mashhad
8,message_sent,2024-11-06 18:50:55,android,Tehran
23,message_sent,2024-11-06 18:52:32,android,Tabriz
15,message_sent,2024-11-06 19:11:27,android,Tabriz
9,message_sent,2024-11-06 19:18:27,ios,Tehran
75,message_sent,2024-11-06 19:19:04,android,Mashhad
27,message_sent,2024-11-06 19:55:37,ios,Tabriz
66,message_sent,2024-11-06 20:08:53,android,Mashhad
52,message_sent,2024-11-06 20:19:59,ios,Isfahan
26,login,2024-11-06 20:25:29,android,Shiraz
48,message_sent,2024-11-06 20:26:24,ios,Tehran
5,message_sent,2024-11-06 20:36:09,ios,Tehran
30,login,2024-11-06 20:40:08,ios,Tabriz
90,login,2024-11-06 20:41:19,ios,Shiraz
56,message_sent,2024-11-06 20:43:19,ios,Tabriz
58,message_sent,2024-11-06 20:48:36,ios,Shiraz
51,message_sent,2024-11-06 21:04:36,ios,Tehran
72,login,2024-11-06 21:04:37,android,Isfahan
20,message_sent,2024-11-06 21:12:16,android,Isfahan
58,message_sent,2024-11-06 21:19:44,android,Isfahan
8,login,2024-11-06 21:37:25,android,Tabriz
84,login,2024-11-06 21:38:48,android,Mashhad
98,message_sent,2024-11-06 21:59:37,ios,Mashhad
90,login,2024-11-06 22:15:32,android,Isfahan
71,message_sent,2024-11-06 22:21:28,android,Mashhad
47,message_sent,2024-11-06 22:21:37,android,Isfahan
26,message_sent,2024-11-06 22:24:57,ios,Shiraz
86,message_sent,2024-11-06 22:30:47,android,Isfahan
61,message_sent,2024-11-06 22:46:08,android,Shiraz
4,login,2024-11-06 22:59:36,ios,Shiraz
20,message_sent,2024-11-06 23:59:13,ios,Shiraz
32,login,2024-11-07 00:10:52,android,Shiraz
63,message_sent,2024-11-07 00:55:25,ios,Tabriz
76,message_sent,2024-11-07 00:59:08,android,Isfahan
56,login,2024-11-07 01:17:59,ios,Tabriz
8,message_sent,2024-11-07 01:19:40,android,Mashhad
5,login,2024-11-07 01:40:12,ios,Tabriz
33,message_sent,2024-11-07 01:44:32,android,Isfahan
42,login,2024-11-07 02:44:49,ios,Isfahan
93,message_sent,2024-11-07 02:50:50,android,Shiraz
34,message_sent,2024-11-07 03:42:06,android,Tehran
42,message_sent,2024-11-07 03:49:44,android,Tehran
41,message_sent,2024-11-07 03:51:17,ios,Shiraz
4,login,2024-11-07 03:58:02,android,Tehran
30,message_sent,2024-11-07 04:33:54,android,Tabriz
9,login,2024-11-07 04:58:48,ios,Mashhad
35,login,2024-11-07 05:33:19,ios,Tehran
40,login,2024-11-07 05:36:16,ios,Tehran
93,message_sent,2024-11-07 05:36:38,ios,Mashhad
51,message_sent,2024-11-07 05:51:10,android,Tabriz
66,message_sent,2024-11-07 06:03:28,android,Tehran
49,login,2024-11-07 06:12:09,ios,Isfahan
85,message_sent,2024-11-07 06:58:30,ios,Tabriz
88,message_sent,2024-11-07 07:03:01,ios,Tehran
94,message_sent,2024-11-07 07:22:56,ios,Tehran
99,message_sent,2024-11-07 07:23:34,ios,Shiraz
48,message_sent,2024-11-07 07:29:16,android,Tabriz
89,message_sent,2024-11-07 07:42:12,android,Mashhad
37,message_sent,2024-11-07 07:44:15,ios,Tabriz
19,message_sent,2024-11-07 08:15:01,ios,Tehran
51,login,2024-11-07 08:25:59,ios,Mashhad
39,message_sent,2024-11-07 08:51:04,android,Mashhad
50,message_sent,2024-11-07 10:01:33,ios,Tabriz
58,message_sent,2024-11-07 10:30:47,android,Shiraz
6,message_sent,2024-11-07 11:05:14,android,Isfahan
62,message_sent,2024-11-07 11:47:05,android,Isfahan
89,login,2024-11-07 11:52:04,android,Mashhad
26,message_sent,2024-11-07 11:52:19,android,Tehran
62,login,2024-11-07 11:59:09,android,Tabriz
17,message_sent,2024-11-07 12:12:52,android,Tabriz
38,message_sent,2024-11-07 12:33:53,ios,Tehran
42,message_sent,2024-11-07 13:12:18,android,Mashhad
15,login,2024-11-07 13:26:57,ios,Mashhad
26,message_sent,2024-11-07 13:59:54,android,Isfahan
81,message_sent,2024-11-07 14:05:52,android,Shiraz
13,message_sent,2024-11-07 14:10:11,android,Mashhad
86,login,2024-11-07 14:29:07,android,Tabriz
87,message_sent,2024-11-07 14:31:45,ios,Mashhad
45,message_sent,2024-11-07 14:33:17,android,Tabriz
50,message_sent,2024-11-07 14:38:18,android,Isfahan
75,message_sent,2024-11-07 15:01:28,ios,Shiraz
37,message_sent,2024-11-07 15:12:27,android,Shiraz
64,message_sent,2024-11-07 15:18:56,ios,Isfahan
11,message_sent,2024-11-07 15:24:25,ios,Shiraz
90,login,2024-11-07 15:50:00,android,Isfahan
58,message_sent,2024-11-07 16:27:28,android,Tabriz
60,message_sent,2024-11-07 16:50:51,ios,Tabriz
81,message_sent,2024-11-07 16:56:40,ios,Tabriz
86,message_sent,2024-11-07 17:03:20,android,Tabriz
90,message_sent,2024-11-07 17:07:43,android,Shiraz
70,message_sent,2024-11-07 17:09:55,ios,Tabriz
25,message_sent,2024-11-07 17:31:59,ios,Mashhad
12,message_sent,2024-11-07 17:46:14,ios,Shiraz
73,message_sent,2024-11-07 17:54:51,ios,Tehran
76,message_sent,2024-11-07 18:06:08,android,Isfahan
27,message_sent,2024-11-07 18:09:17,android,Tabriz
26,message_sent,2024-11-07 18:27:43,android,Mashhad
3,login,2024-11-07 18:52:10,android,Tehran
27,message_sent,2024-11-07 18:54:12,android,Isfahan
33,message_sent,2024-11-07 19:21:15,android,Tehran
86,message_sent,2024-11-07 19:31:42,android,Shiraz
50,login,2024-11-07 19:47:42,android,Shiraz
15,message_sent,2024-11-07 19:48:19,android,Tehran
14,message_sent,2024-11-07 20:06:24,android,Tehran
32,message_sent,2024-11-07 20:14:02,android,Shiraz
23,message_sent,2024-11-07 20:46:34,android,Mashhad
17,message_sent,2024-11-07 20:54:24,android,Tabriz
20,message_sent,2024-11-07 21:06:43,android,Isfahan
46,message_sent,2024-11-07 21:09:57,android,Shiraz
83,message_sent,2024-11-07 21:22:52,ios,Shiraz
65,message_sent,2024-11-07 21:34:54,ios,Isfahan
9,message_sent,2024-11-07 21:50:27,android,Isfahan
49,message_sent,2024-11-07 22:03:53,ios,Shiraz
90,login,2024-11-07 22:14:15,android,Shiraz
24,message_sent,2024-11-07 22:29:14,android,Mashhad
63,message_sent,2024-11-07 22:33:05,android,Tehran
49,message_sent,2024-11-07 22:40:15,android,Mashhad
28,login,2024-11-07 22:53:07,android,Tabriz
32,login,2024-11-07 22:58:19,android,Tabriz
10,message_sent,2024-11-07 23:37:23,android,Shiraz
10,message_sent,2024-11-07 23:45:17,ios,Isfahan
97,message_sent,2024-11-08 00:04:16,ios,Mashhad
16,login,2024-11-08 00:09:59,android,Tehran
72,message_sent,2024-11-08 00:16:20,ios,Mashhad
56,message_sent,2024-11-08 00:23:55,android,Tabriz
17,message_sent,2024-11-08 00:31:52,android,Tehran
24,login,2024-11-08 00:42:58,android,Shiraz
58,login,2024-11-08 01:07:13,ios,Isfahan
15,message_sent,2024-11-08 01:29:00,ios,Tabriz
85,message_sent,2024-11-08 01:43:51,ios,Mashhad
23,message_sent,2024-11-08 01:45:23,android,Tabriz
99,message_sent,2024-11-08 02:03:48,android,Tehran
81,message_sent,2024-11-08 02:12:21,android,Shiraz
20,message_sent,2024-11-08 02:17:01,ios,Mashhad
83,message_sent,2024-11-08 02:19:38,android,Shiraz
91,message_sent,2024-11-08 02:54:34,ios,Mashhad
11,login,2024-11-08 03:08:37,android,Shiraz
89,login,2024-11-08 03:16:54,android,Isfahan
4,message_sent,2024-11-08 03:16:54,android,Shiraz
97,message_sent,2024-11-08 03:26:04,android,Tehran
29,login,2024-11-08 03:46:58,android,Tehran
92,message_sent,2024-11-08 04:02:20,android,Isfahan
53,login,2024-11-08 04:04:40,android,Tabriz
56,login,2024-11-08 04:06:37,android,Tehran
69,login,2024-11-08 04:06:47,ios,Shiraz
96,message_sent,2024-11-08 04:07:49,ios,Tehran
17,message_sent,2024-11-08 04:15:51,ios,Tabriz
85,message_sent,2024-11-08 05:54:59,ios,Tabriz
11,message_sent,2024-11-08 06:12:44,android,Isfahan
17,message_sent,2024-11-08 06:19:11,android,Isfahan
48,message_sent,2024-11-08 06:32:41,android,Isfahan
50,message_sent,2024-11-08 06:45:35,ios,Mashhad
19,message_sent,2024-11-08 06:47:15,android,Isfahan
66,message_sent,2024-11-08 06:51:36,android,Shiraz
38,message_sent,2024-11-08 07:04:06,android,Isfahan
72,message_sent,2024-11-08 07:11:30,android,Mashhad
23,message_sent,2024-11-08 07:20:28,android,Isfahan
80,message_sent,2024-11-08 07:25:13,android,Shiraz
86,message_sent,2024-11-08 07:27:01,android,Shiraz
35,login,2024-11-08 07:31:31,android,Tabriz
35,login,2024-11-08 07:41:22,ios,Isfahan
87,message_sent,2024-11-08 07:53:37,android,Shiraz
31,message_sent,2024-11-08 08:23:16,android,Mashhad
13,message_sent,2024-11-08 08:31:33,android,Shiraz
86,message_sent,2024-11-08 08:36:23,android,Shiraz
51,message_sent,2024-11-08 08:36:36,android,Shiraz
16,message_sent,2024-11-08 08:56:46,android,Tehran
63,message_sent,2024-11-08 09:27:09,android,Isfahan
43,message_sent,2024-11-08 09:33:25,ios,Tehran
28,message_sent,2024-11-08 09:34:05,android,Isfahan
14,message_sent,2024-11-08 10:00:09,android,Isfahan
8,login,2024-11-08 10:26:06,android,Isfahan
87,message_sent,2024-11-08 11:14:22,android,Isfahan
1,message_sent,2024-11-08 11:17:12,ios,Shiraz
36,login,2024-11-08 11:27:57,android,Isfahan
4,message_sent,2024-11-08 11:33:04,android,Tehran
17,message_sent,2024-11-08 11:43:33,ios,Isfahan
24,message_sent,2024-11-08 11:44:43,android,Shiraz
93,login,2024-11-08 11:56:34,android,Mashhad
73,message_sent,2024-11-08 11:57:29,android,Shiraz
24,message_sent,2024-11-08 12:06:56,ios,Isfahan
36,message_sent,2024-11-08 12:17:44,android,Tabriz
38,message_sent,2024-11-08 12:20:52,ios,Isfahan
87,message_sent,2024-11-08 12:25:54,ios,Mashhad
92,message_sent,2024-11-08 12:29:52,android,Tehran
71,message_sent,2024-11-08 12:38:37,ios,Tabriz
88,message_sent,2024-11-08 13:01:37,ios,Shiraz
93,message_sent,2024-11-08 13:06:12,ios,Tehran
63,login,2024-11-08 13:08:13,android,Tabriz
20,message_sent,2024-11-08 13:14:29,ios,Tabriz
51,login,2024-11-08 13:31:36,ios,Tehran
88,login,2024-11-08 13:32:26,android,Isfahan
66,message_sent,2024-11-08 13:35:50,android,Shiraz
91,login,2024-11-08 13:51:27,android,Tehran
58,message_sent,2024-11-08 13:56:04,android,Isfahan
87,login,2024-11-08 14:05:57,ios,Isfahan
64,message_sent,2024-11-08 14:25:57,ios,Tabriz
92,message_sent,2024-11-08 14:45:15,ios,Mashhad
25,login,2024-11-08 14:47:18,android,Tehran
5,login,2024-11-08 14:49:15,android,Isfahan
7,message_sent,2024-11-08 14:56:54,ios,Shiraz
26,message_sent,2024-11-08 15:05:02,android,Tabriz
9,login,2024-11-08 15:36:46,android,Tehran
14,message_sent,2024-11-08 15:55:34,android,Shiraz
74,message_sent,2024-11-08 15:59:24,android,Shiraz
72,message_sent,2024-11-08 16:04:49,ios,Tabriz
14,message_sent,2024-11-08 16:23:34,android,Mashhad
2,message_sent,2024-11-08 16:30:29,android,Tehran
13,message_sent,2024-11-08 16:49:44,android,Tabriz
54,message_sent,2024-11-08 16:51:17,android,Isfahan
33,login,2024-11-08 16:58:43,ios,Tabriz
46,message_sent,2024-11-08 17:14:32,android,Tabriz
36,login,2024-11-08 17:27:46,android,Tehran
87,message_sent,2024-11-08 17:28:00,android,Tabriz
89,login,2024-11-08 18:40:03,android,Tabriz
96,message_sent,2024-11-08 19:21:04,ios,Isfahan
93,message_sent,2024-11-08 19:35:22,android,Isfahan
3,message_sent,2024-11-08 19:56:05,android,Tabriz
88,message_sent,2024-11-08 20:13:26,android,Isfahan
25,message_sent,2024-11-08 20:16:35,android,Mashhad
53,message_sent,2024-11-08 20:27:50,android,Tehran
86,message_sent,2024-11-08 20:32:13,ios,Shiraz
64,message_sent,2024-11-08 20:41:34,android,Tabriz
2,message_sent,2024-11-08 20:51:54,android,Tabriz
3,message_sent,2024-11-08 21:29:25,ios,Tabriz
53,message_sent,2024-11-08 21:42:24,android,Tehran
93,message_sent,2024-11-08 22:07:04,android,Tehran
75,message_sent,2024-11-08 22:46:12,android,Tehran
64,message_sent,2024-11-08 23:52:25,android,Shiraz
66,message_sent,2024-11-09 00:12:50,ios,Tehran
69,message_sent,2024-11-09 00:19:14,android,Mashhad
58,login,2024-11-09 00:31:38,android,Tehran
57,login,2024-11-09 00:32:37,android,Isfahan
66,message_sent,2024-11-09 00:48:00,ios,Tabriz
63,message_sent,2024-11-09 00:49:45,android,Tehran
71,login,2024-11-09 00:53:18,ios,Isfahan
64,message_sent,2024-11-09 01:27:09,android,Tehran
57,message_sent,2024-11-09 01:35:27,android,Isfahan
23,login,2024-11-09 02:07:39,android,Shiraz
16,message_sent,2024-11-09 02:20:41,ios,Isfahan
44,login,2024-11-09 02:22:24,android,Shiraz
91,login,2024-11-09 02:39:02,android,Isfahan
86,login,2024-11-09 02:42:33,android,Tehran
89,message_sent,2024-11-09 02:42:49,ios,Mashhad
37,message_sent,2024-11-09 02:53:08,android,Isfahan
46,message_sent,2024-11-09 03:22:26,android,Isfahan
51,message_sent,2024-11-09 03:46:07,android,Shiraz
67,message_sent,2024-11-09 04:03:04,android,Shiraz
86,message_sent,2024-11-09 04:07:19,android,Mashhad
75,login,2024-11-09 04:20:28,android,Tehran
59,message_sent,2024-11-09 04:32:08,android,Isfahan
19,message_sent,2024-11-09 04:42:38,android,Shiraz
90,message_sent,2024-11-09 05:50:14,ios,Tabriz
26,message_sent,2024-11-09 05:56:15,android,Tehran
59,message_sent,2024-11-09 06:07:19,ios,Mashhad
90,message_sent,2024-11-09 06:20:00,android,Isfahan
15,message_sent,2024-11-09 06:43:53,android,Tabriz
87,login,2024-11-09 06:45:53,ios,Tabriz
19,message_sent,2024-11-09 06:59:49,android,Mashhad
62,message_sent,2024-11-09 07:25:47,android,Mashhad
22,message_sent,2024-11-09 07:51:27,android,Tabriz
56,message_sent,2024-11-09 08:10:33,ios,Tehran
2,message_sent,2024-11-09 08:12:13,android,Tehran
38,login,2024-11-09 08:20:27,android,Shiraz
19,message_sent,2024-11-09 08:28:19,android,Mashhad
92,message_sent,2024-11-09 08:29:15,android,Mashhad
70,message_sent,2024-11-09 08:32:12,ios,Mashhad
45,message_sent,2024-11-09 08:35:25,android,Shiraz
96,message_sent,2024-11-09 08:37:54,android,Shiraz
47,login,2024-11-09 08:48:34,ios,Tehran
87,message_sent,2024-11-09 09:04:49,ios,Tabriz
85,message_sent,2024-11-09 09:19:37,android,Tabriz
55,message_sent,2024-11-09 09:35:13,android,Tehran
75,message_sent,2024-11-09 09:47:05,android,Shiraz
9,login,2024-11-09 09:53:58,android,Tabriz
77,message_sent,2024-11-09 09:53:59,ios,Shiraz
41,message_sent,2024-11-09 10:19:15,ios,Shiraz
99,login,2024-11-09 10:41:04,ios,Shiraz
99,message_sent,2024-11-09 10:51:16,android,Tabriz
7,message_sent,2024-11-09 11:03:25,android,Mashhad
54,message_sent,2024-11-09 11:14:11,android,Mashhad
59,message_sent,2024-11-09 11:32:45,android,Isfahan
89,login,2024-11-09 11:42:04,android,Shiraz
51,message_sent,2024-11-09 11:50:29,android,Mashhad
32,message_sent,2024-11-09 11:52:54,android,Tabriz
31,message_sent,2024-11-09 11:55:46,android,Isfahan
9,login,2024-11-09 11:56:31,android,Isfahan
18,message_sent,2024-11-09 12:09:53,android,Mashhad
54,message_sent,2024-11-09 12:13:37,ios,Tabriz
18,message_sent,2024-11-09 12:34:18,android,Shiraz
50,message_sent,2024-11-09 13:09:57,ios,Tehran
21,login,2024-11-09 13:20:24,ios,Shiraz
34,message_sent,2024-11-09 13:27:05,android,Tabriz
18,message_sent,2024-11-09 13:28:54,android,Tehran
36,message_sent,2024-11-09 13:29:34,android,Isfahan
99,message_sent,2024-11-09 14:10:30,android,Shiraz
10,message_sent,2024-11-09 14:23:19,android,Tehran
4,message_sent,2024-11-09 14:30:15,android,Tabriz
36,message_sent,2024-11-09 14:31:57,android,Mashhad
57,message_sent,2024-11-09 14:50:56,android,Mashhad
2,message_sent,2024-11-09 15:05:27,android,Shiraz
70,message_sent,2024-11-09 15:17:24,android,Shiraz
47,login,2024-11-09 15:18:05,android,Tabriz
38,message_sent,2024-11-09 15:33:31,android,Isfahan
52,login,2024-11-09 15:39:26,android,Tabriz
86,message_sent,2024-11-09 15:40:30,ios,Tehran
21,message_sent,2024-11-09 15:56:29,android,Shiraz
57,message_sent,2024-11-09 16:17:45,android,Shiraz
59,login,2024-11-09 16:41:13,android,Isfahan
95,message_sent,2024-11-09 17:07:49,ios,Tabriz
40,login,2024-11-09 17:24:22,android,Tabriz
68,login,2024-11-09 17:30:42,ios,Isfahan
42,login,2024-11-09 17:43:44,ios,Tabriz
11,login,2024-11-09 17:49:25,android,Tabriz
1,login,2024-11-09 17:50:07,android,Mashhad
17,message_sent,2024-11-09 18:03:13,android,Shiraz
11,login,2024-11-09 18:10:48,android,Tabriz
94,message_sent,2024-11-09 18:13:50,android,Mashhad
12,message_sent,2024-11-09 18:17:32,ios,Shiraz
62,message_sent,2024-11-09 19:00:31,android,Shiraz
78,message_sent,2024-11-09 19:12:23,android,Shiraz
78,message_sent,2024-11-09 19:18:59,ios,Isfahan
90,message_sent,2024-11-09 19:36:16,android,Isfahan
49,message_sent,2024-11-09 19:39:58,ios,Shiraz
39,login,2024-11-09 19:40:53,android,Isfahan
69,message_sent,2024-11-09 20:22:26,android,Shiraz
77,login,2024-11-09 20:29:10,android,Tehran
34,message_sent,2024-11-09 20:44:13,android,Shiraz
94,message_sent,2024-11-09 20:55:01,ios,Mashhad
48,message_sent,2024-11-09 20:56:22,ios,Mashhad
27,login,2024-11-09 21:31:18,android,Tehran
54,message_sent,2024-11-09 21:36:33,android,Shiraz
47,message_sent,2024-11-09 21:42:22,android,Isfahan
94,login,2024-11-09 22:30:36,android,Tehran
100,message_sent,2024-11-09 22:48:31,android,Mashhad
12,login,2024-11-09 22:57:47,android,Shiraz
75,login,2024-11-09 23:28:33,android,Tabriz
89,message_sent,2024-11-09 23:40:13,android,Shiraz
66,message_sent,2024-11-10 00:05:21,android,Shiraz
50,message_sent,2024-11-10 00:36:53,android,Tehran
8,login,2024-11-10 00:39:12,android,Shiraz
77,message_sent,2024-11-10 00:51:55,android,Mashhad
82,login,2024-11-10 01:02:09,android,Shiraz
42,message_sent,2024-11-10 01:18:09,ios,Tabriz
62,message_sent,2024-11-10 01:30:11,ios,Isfahan
29,login,2024-11-10 01:39:59,android,Isfahan
28,message_sent,2024-11-10 01:57:05,android,Tabriz
54,message_sent,2024-11-10 02:01:33,ios,Tehran
16,message_sent,2024-11-10 02:33:08,android,Isfahan
16,message_sent,2024-11-10 02:50:34,android,Isfahan
98,message_sent,2024-11-10 03:01:08,android,Isfahan
78,message_sent,2024-11-10 03:27:24,ios,Mashhad
92,message_sent,2024-11-10 03:43:17,android,Mashhad
88,login,2024-11-10 04:29:16,android,Tehran
8,message_sent,2024-11-10 04:39:13,android,Mashhad
87,message_sent,2024-11-10 04:50:02,android,Shiraz
22,message_sent,2024-11-10 05:21:27,android,Tehran
51,message_sent,2024-11-10 05:41:59,android,Shiraz
53,login,2024-11-10 05:54:51,android,Tabriz
14,message_sent,2024-11-10 05:58:24,android,Tehran
78,login,2024-11-10 05:59:27,android,Tabriz
82,message_sent,2024-11-10 06:34:34,ios,Shiraz
23,message_sent,2024-11-10 07:02:21,android,Tehran
89,message_sent,2024-11-10 07:22:33,android,Mashhad
92,message_sent,2024-11-10 07:58:32,android,Shiraz
25,message_sent,2024-11-10 07:59:13,ios,Tehran
4,message_sent,2024-11-10 08:08:39,ios,Isfahan
3,login,2024-11-10 08:21:57,android,Tehran
66,message_sent,2024-11-10 08:37:22,android,Tabriz
90,message_sent,2024-11-10 08:44:44,ios,Tabriz
99,message_sent,2024-11-10 08:45:13,android,Shiraz
63,message_sent,2024-11-10 09:20:42,android,Shiraz
22,message_sent,2024-11-10 09:23:16,android,Tehran
2,message_sent,2024-11-10 09:31:57,android,Tehran
31,message_sent,2024-11-10 09:44:18,android,Shiraz
30,message_sent,2024-11-10 09:46:20,ios,Isfahan
53,message_sent,2024-11-10 09:48:23,android,Shiraz
60,message_sent,2024-11-10 10:03:24,android,Tehran
47,message_sent,2024-11-10 10:47:36,ios,Mashhad
47,message_sent,2024-11-10 10:50:26,android,Mashhad
65,message_sent,2024-11-10 10:54:30,android,Isfahan
2,message_sent,2024-11-10 11:35:58,android,Tehran
3,message_sent,2024-11-10 11:41:55,android,Tehran
49,message_sent,2024-11-10 12:06:23,ios,Mashhad
60,message_sent,2024-11-10 12:20:10,android,Mashhad
16,message_sent,2024-11-10 12:32:17,android,Tabriz
88,message_sent,2024-11-10 13:08:15,android,Tehran
91,message_sent,2024-11-10 13:08:15,ios,Mashhad
27,message_sent,2024-11-10 13:22:55,android,Mashhad
23,message_sent,2024-11-10 14:00:30,ios,Isfahan
88,message_sent,2024-11-10 14:08:53,android,Isfahan
10,message_sent,2024-11-10 14:13:07,android,Tehran
91,message_sent,2024-11-10 14:31:40,ios,Mashhad
22,message_sent,2024-11-10 14:48:31,ios,Isfahan
46,message_sent,2024-11-10 14:49:42,android,Shiraz
62,message_sent,2024-11-10 15:15:28,android,Mashhad
13,message_sent,2024-11-10 15:17:41,android,Mashhad
58,message_sent,2024-11-10 15:41:47,ios,Mashhad
83,message_sent,2024-11-10 15:45:30,android,Shiraz
19,message_sent,2024-11-10 15:49:17,android,Tehran
68,login,2024-11-10 15:53:01,ios,Shiraz
35,message_sent,2024-11-10 16:00:10,android,Tehran
8,message_sent,2024-11-10 16:35:52,ios,Tabriz
49,message_sent,2024-11-10 16:42:22,android,Tabriz
12,message_sent,2024-11-10 16:50:36,ios,Isfahan
29,message_sent,2024-11-10 17:44:47,ios,Shiraz
96,message_sent,2024-11-10 17:49:46,android,Isfahan
21,message_sent,2024-11-10 18:10:02,ios,Tehran
94,message_sent,2024-11-10 18:18:20,android,Tehran
51,message_sent,2024-11-10 18:18:38,android,Mashhad
98,message_sent,2024-11-10 18:19:29,ios,Tabriz
48,message_sent,2024-11-10 18:30:45,ios,Tabriz
19,login,2024-11-10 18:38:34,android,Tehran
24,message_sent,2024-11-10 18:56:38,android,Tabriz
4,login,2024-11-10 19:28:25,android,Tehran
3,message_sent,2024-11-10 19:40:16,android,Mashhad
94,message_sent,2024-11-10 19:41:04,android,Tehran
98,login,2024-11-10 20:02:59,android,Shiraz
55,message_sent,2024-11-10 20:15:17,android,Shiraz
46,message_sent,2024-11-10 20:30:53,ios,Tabriz
55,message_sent,2024-11-10 20:31:03,android,Mashhad
72,login,2024-11-10 21:02:38,android,Shiraz
34,login,2024-11-10 21:14:59,android,Tehran
59,login,2024-11-10 21:18:33,ios,Shiraz
72,message_sent,2024-11-10 21:25:41,android,Tabriz
67,login,2024-11-10 21:49:14,ios,Isfahan
92,message_sent,2024-11-10 21:54:48,android,Tabriz
16,message_sent,2024-11-10 22:04:51,android,Shiraz
61,message_sent,2024-11-10 22:05:16,android,Tabriz
5,message_sent,2024-11-10 22:08:54,android,Shiraz
8,message_sent,2024-11-10 22:09:31,ios,Tehran
37,login,2024-11-10 22:23:34,android,Isfahan
43,login,2024-11-10 22:43:10,android,Mashhad
89,message_sent,2024-11-10 22:54:44,ios,Shiraz
47,message_sent,2024-11-10 22:55:19,android,Tabriz
65,login,2024-11-10 23:24:22,android,Shiraz
